SALE_ID,BOOK_ID,CLIENT_ID,SALE_DATE,QUANTITY,TOTAL_PRICE
2836,13,281,2022-11-24,2,318.00
2837,108,345,2023-02-21,2,394.00
2838,89,591,2023-08-11,1,322.00
2839,49,318,2023-12-17,5,274.00
2840,118,636,2023-08-02,4,135.00
2841,175,624,2024-06-17,1,425.00
2842,143,515,2022-11-09,3,359.00
2843,162,837,2024-05-11,2,348.00
2844,141,210,2023-07-24,1,401.00
2845,91,762,2024-05-31,4,231.00
2846,134,751,2023-10-30,2,461.00
2847,34,259,2023-02-06,1,294.00
2848,194,906,2023-08-17,5,419.00
2849,182,607,2023-02-27,5,104.00
2850,55,13,2023-05-05,1,57.00
2851,136,604,2023-05-14,2,348.00
2852,11,953,2024-02-05,3,250.00
2853,65,902,2022-11-18,3,452.00
2854,135,772,2024-03-08,3,433.00
2855,40,423,2023-09-24,1,110.00
2856,2,612,2023-04-07,5,233.00
2857,147,666,2023-06-28,3,242.00
2858,51,395,2023-01-12,1,232.00
2859,46,662,2023-05-13,3,402.00
2860,21,963,2023-09-16,3,198.00
2861,70,477,2023-08-04,4,302.00
2862,37,527,2024-07-07,5,439.00
2863,179,239,2023-05-27,2,253.00
2864,33,473,2024-08-01,4,136.00
2865,155,830,2023-11-25,3,381.00
2866,148,252,2024-07-09,3,401.00
2867,32,384,2023-04-18,2,363.00
2868,11,837,2023-09-20,1,389.00
2869,187,510,2023-02-01,2,21.00
2870,165,70,2023-01-21,1,32.00
2871,26,957,2024-02-17,5,358.00
2872,102,400,2024-01-03,3,386.00
2873,30,426,2024-01-16,3,352.00
2874,13,256,2022-11-23,2,253.00
2875,71,775,2024-07-17,4,278.00
2876,121,647,2023-11-14,4,434.00
2877,30,23,2024-08-03,4,145.00
2878,51,719,2023-03-08,4,494.00
2879,68,990,2024-03-18,2,73.00
2880,8,424,2023-05-30,4,125.00
2881,200,800,2024-08-27,3,314.00
2882,43,964,2024-04-25,4,350.00
2883,17,968,2024-03-18,1,99.00
2884,58,299,2023-09-07,2,279.00
2885,117,998,2022-12-08,2,103.00
2886,21,338,2024-07-05,3,167.00
2887,103,894,2024-01-16,4,226.00
2888,49,490,2024-04-21,5,249.00
2889,108,450,2024-10-04,2,195.00
2890,194,550,2023-07-02,3,306.00
2891,85,605,2024-05-04,4,37.00
2892,158,903,2023-12-27,4,173.00
2893,64,531,2022-12-27,4,130.00
2894,122,915,2023-09-07,1,242.00
2895,15,236,2023-10-11,5,211.00
2896,106,52,2024-03-11,5,432.00
2897,82,650,2024-10-12,5,157.00
2898,35,915,2024-04-07,3,488.00
2899,182,852,2023-06-02,3,254.00
2900,68,485,2024-01-29,2,340.00
2901,12,236,2023-11-30,1,489.00
2902,121,27,2024-01-04,4,176.00
2903,110,39,2024-02-28,3,207.00
2904,95,305,2023-11-09,5,41.00
2905,93,446,2023-11-22,2,237.00
2906,42,931,2024-01-20,3,360.00
2907,184,297,2023-03-13,5,195.00
2908,52,444,2023-12-29,4,315.00
2909,21,5,2024-02-25,1,490.00
2910,124,108,2023-02-14,2,246.00
2911,53,957,2023-01-11,3,437.00
2912,70,69,2023-01-27,3,374.00
2913,95,441,2023-02-23,4,291.00
2914,37,756,2024-08-03,4,69.00
2915,161,652,2023-05-12,3,357.00
2916,106,707,2023-04-16,3,491.00
2917,8,176,2023-03-30,5,413.00
2918,106,902,2023-08-13,2,200.00
2919,135,440,2024-05-20,2,30.00
2920,185,622,2023-04-21,3,251.00
2921,181,415,2023-03-22,2,344.00
2922,95,884,2024-03-04,2,50.00
2923,110,972,2024-08-28,2,51.00
2924,173,944,2023-07-02,3,104.00
2925,35,938,2024-01-14,1,182.00
2926,90,881,2023-01-30,5,293.00
2927,197,68,2024-09-06,1,467.00
2928,135,714,2024-06-16,2,460.00
2929,71,946,2024-04-16,5,117.00
2930,5,191,2022-10-30,3,235.00
2931,106,405,2024-06-04,3,406.00
2932,84,902,2024-09-24,1,440.00
2933,79,377,2024-09-03,3,323.00
2934,177,62,2023-10-29,2,149.00
2935,110,694,2023-04-01,2,287.00
2936,17,624,2023-01-11,3,120.00
2937,48,450,2023-12-29,1,55.00
2938,141,218,2024-01-07,1,441.00
2939,48,401,2023-01-26,5,491.00
2940,133,174,2024-06-14,2,289.00
2941,108,286,2024-04-25,4,434.00
2942,149,476,2023-05-18,2,24.00
2943,102,651,2022-12-24,4,241.00
2944,87,633,2024-07-19,1,112.00
2945,47,664,2023-06-13,2,380.00
2946,177,552,2023-06-07,3,300.00
2947,20,444,2024-06-10,3,272.00
2948,20,273,2023-05-24,5,401.00
2949,135,581,2024-01-30,1,389.00
2950,125,124,2024-06-04,3,451.00
2951,191,456,2024-08-20,2,468.00
2952,17,956,2024-06-04,4,319.00
2953,186,952,2024-06-20,5,298.00
2954,23,140,2023-12-25,1,254.00
2955,188,841,2024-09-13,2,313.00
2956,67,348,2024-07-15,1,341.00
2957,10,269,2024-09-03,5,188.00
2958,150,167,2024-04-12,4,21.00
2959,107,255,2024-09-20,4,200.00
2960,33,313,2023-06-22,5,292.00
2961,10,828,2024-07-20,4,180.00
2962,40,582,2023-01-13,2,322.00
2963,69,949,2024-08-21,4,321.00
2964,183,172,2023-02-17,1,294.00
2965,140,839,2024-05-06,2,58.00
2966,85,190,2023-03-16,2,209.00
2967,124,561,2024-07-01,2,160.00
2968,168,222,2023-04-20,1,438.00
2969,80,526,2022-11-15,5,125.00
2970,68,41,2023-02-18,4,264.00
2971,32,277,2024-03-15,2,241.00
2972,155,206,2023-06-13,5,465.00
2973,13,592,2023-07-26,4,63.00
2974,65,199,2023-02-16,2,376.00
2975,102,918,2022-11-27,4,442.00
2976,144,385,2024-06-29,5,386.00
2977,80,997,2023-04-05,4,148.00
2978,107,238,2024-04-30,2,75.00
2979,94,196,2022-12-09,3,149.00
2980,149,949,2023-01-25,4,386.00
2981,50,831,2022-11-03,2,439.00
2982,91,951,2022-12-10,1,366.00
2983,96,102,2023-06-01,1,19.00
2984,187,972,2024-10-25,3,19.00
2985,121,835,2023-11-04,5,395.00
2986,110,270,2022-11-30,4,321.00
2987,153,590,2023-08-12,4,422.00
2988,131,636,2024-09-24,5,286.00
2989,122,59,2024-01-31,3,66.00
2990,187,702,2023-07-18,2,456.00
2991,15,818,2023-07-14,5,293.00
2992,18,840,2024-05-27,2,307.00
2993,111,350,2023-09-01,3,172.00
2994,195,387,2023-01-10,5,181.00
2995,124,980,2023-07-06,4,351.00
2996,133,57,2023-11-19,2,224.00
2997,179,827,2023-03-07,3,453.00
2998,176,699,2023-08-17,5,385.00
2999,29,874,2023-05-31,3,405.00
3000,15,111,2023-10-22,2,424.00
3001,50,353,2024-03-20,1,200.00
3002,95,334,2023-08-17,3,454.00
3003,200,342,2023-01-04,2,328.00
3004,64,414,2024-10-19,2,72.00
3005,47,64,2022-11-07,2,314.00
3006,28,379,2024-10-01,1,42.00
3007,127,721,2024-07-21,1,170.00
3008,185,956,2024-06-18,2,244.00
3009,60,357,2024-10-17,4,394.00
3010,95,608,2023-10-03,4,59.00
3011,73,476,2024-01-21,5,244.00
3012,43,272,2024-02-24,3,427.00
3013,52,719,2024-06-18,1,377.00
3014,46,604,2023-03-16,4,221.00
3015,48,720,2023-04-11,2,379.00
3016,146,489,2024-10-26,3,456.00
3017,156,223,2023-07-09,5,447.00
3018,16,915,2023-11-03,1,272.00
3019,138,123,2023-10-09,3,209.00
3020,159,493,2023-03-16,2,457.00
3021,79,604,2024-08-20,3,27.00
3022,154,943,2022-11-08,1,266.00
3023,173,325,2023-02-21,3,439.00
3024,73,303,2023-10-18,1,338.00
3025,122,832,2023-12-29,3,120.00
3026,122,307,2022-11-08,2,47.00
3027,182,952,2023-05-26,1,483.00
3028,33,410,2023-10-15,1,216.00
3029,145,724,2024-10-20,4,207.00
3030,8,471,2023-08-18,5,450.00
3031,42,161,2024-04-08,3,488.00
3032,86,321,2023-05-13,1,370.00
3033,86,849,2023-03-13,4,258.00
3034,145,8,2024-09-24,5,427.00
3035,178,614,2023-09-22,3,243.00
3036,86,340,2024-07-03,2,473.00
3037,127,970,2022-11-10,4,99.00
3038,5,235,2023-06-28,5,229.00
3039,194,630,2022-11-29,2,125.00
3040,171,336,2023-12-12,1,38.00
3041,32,861,2024-09-09,2,450.00
3042,53,552,2023-05-06,4,246.00
3043,9,790,2024-09-30,1,349.00
3044,136,51,2024-02-24,3,161.00
3045,12,955,2023-06-18,1,396.00
3046,146,21,2024-09-17,3,361.00
3047,65,220,2023-05-30,2,231.00
3048,114,232,2024-04-16,1,420.00
3049,114,791,2023-03-16,4,242.00
3050,186,134,2023-10-20,4,458.00
3051,132,190,2023-10-12,5,277.00
3052,27,334,2024-05-25,2,97.00
3053,43,34,2023-09-25,5,257.00
3054,116,773,2023-11-29,4,372.00
3055,176,736,2023-10-17,3,75.00
3056,71,764,2023-09-03,5,28.00
3057,1,610,2024-08-29,5,98.00
3058,50,534,2024-02-12,2,383.00
3059,107,910,2024-09-14,3,440.00
3060,67,900,2024-05-25,4,492.00
3061,35,788,2024-10-06,5,228.00
3062,14,554,2024-07-16,4,212.00
3063,171,691,2024-02-26,1,390.00
3064,45,316,2024-07-15,3,468.00
3065,44,828,2024-06-01,4,27.00
3066,161,396,2023-11-04,4,339.00
3067,175,144,2023-02-12,5,376.00
3068,163,812,2023-01-28,1,483.00
3069,142,105,2023-04-15,5,289.00
3070,88,6,2023-01-31,5,312.00
3071,20,231,2023-11-11,1,396.00
3072,18,303,2024-08-14,4,48.00
3073,119,902,2023-02-07,1,388.00
3074,128,505,2023-05-31,3,99.00
3075,109,642,2023-03-29,5,220.00
3076,109,523,2023-04-30,2,44.00
3077,99,630,2023-02-18,2,125.00
3078,183,269,2023-01-18,2,291.00
3079,42,105,2024-04-23,2,411.00
3080,172,434,2023-06-25,2,341.00
3081,56,459,2023-09-28,3,370.00
3082,91,950,2022-12-06,3,208.00
3083,34,408,2024-04-19,1,293.00
3084,103,16,2023-01-11,1,187.00
3085,50,414,2023-04-08,1,420.00
3086,131,190,2023-06-07,3,262.00
3087,70,35,2023-09-03,2,99.00
3088,28,845,2024-09-20,2,107.00
3089,58,27,2024-01-03,5,187.00
3090,40,591,2024-05-20,5,442.00
3091,152,816,2023-06-30,4,108.00
3092,2,22,2023-05-19,1,62.00
3093,183,473,2024-10-16,2,68.00
3094,41,935,2023-03-27,2,74.00
3095,45,161,2024-10-15,3,110.00
3096,27,553,2023-01-03,5,278.00
3097,196,211,2024-10-01,4,194.00
3098,157,614,2023-10-03,2,215.00
3099,70,527,2023-01-08,3,300.00
3100,145,505,2023-04-16,2,183.00
3101,121,294,2024-04-24,2,491.00
3102,14,286,2024-03-19,5,132.00
3103,144,81,2023-01-31,5,151.00
3104,76,996,2023-01-10,2,238.00
3105,67,349,2022-12-04,1,297.00
3106,151,518,2024-08-24,3,78.00
3107,190,252,2023-04-14,1,63.00
3108,117,247,2023-11-14,5,50.00
3109,56,919,2023-03-12,5,353.00
3110,101,616,2023-10-03,5,143.00
3111,36,482,2024-03-09,3,144.00
3112,30,168,2022-11-12,2,74.00
3113,138,840,2023-10-08,5,433.00
3114,65,68,2023-09-09,2,349.00
3115,156,164,2024-10-16,1,324.00
3116,14,874,2023-10-02,4,480.00
3117,55,710,2024-10-19,4,27.00
3118,100,556,2024-01-29,2,252.00
3119,28,505,2023-05-30,1,291.00
3120,69,609,2024-03-22,3,115.00
3121,196,869,2024-03-23,2,420.00
3122,189,668,2024-10-08,2,124.00
3123,101,22,2023-07-18,2,235.00
3124,15,734,2023-03-04,3,379.00
3125,99,622,2023-10-19,3,167.00
3126,107,324,2024-10-22,3,389.00
3127,97,968,2023-02-17,2,461.00
3128,86,819,2023-08-05,5,54.00
3129,23,124,2024-07-23,2,21.00
3130,197,843,2023-07-10,1,357.00
3131,42,460,2024-07-09,2,275.00
3132,49,170,2023-07-05,4,420.00
3133,116,883,2024-09-20,1,209.00
3134,153,213,2023-01-09,3,369.00
3135,66,426,2022-12-26,1,396.00
3136,112,915,2023-08-22,5,248.00
3137,45,901,2023-11-15,5,441.00
3138,183,389,2023-07-28,2,447.00
3139,165,441,2023-06-06,3,46.00
3140,63,476,2022-11-17,1,234.00
3141,120,724,2023-06-19,3,452.00
3142,45,70,2023-02-04,5,151.00
3143,27,531,2023-11-23,2,185.00
3144,176,40,2023-04-10,3,287.00
3145,7,326,2024-04-02,4,25.00
3146,43,752,2024-05-23,4,119.00
3147,95,608,2024-07-10,1,172.00
3148,66,964,2023-08-01,2,390.00
3149,182,376,2023-10-13,5,273.00
3150,132,478,2023-10-04,3,310.00
3151,112,64,2023-08-26,5,116.00
3152,99,449,2023-11-15,1,324.00
3153,72,123,2024-03-29,2,456.00
3154,6,228,2024-09-12,3,84.00
3155,168,383,2023-08-13,1,303.00
3156,37,52,2023-08-01,1,346.00
3157,92,495,2023-02-11,2,380.00
3158,116,522,2023-08-08,2,481.00
3159,102,97,2024-05-19,5,296.00
3160,81,835,2024-05-28,2,133.00
3161,96,697,2024-07-05,3,95.00
3162,127,264,2023-09-15,3,131.00
3163,187,715,2023-07-22,1,131.00
3164,83,127,2022-11-10,5,221.00
3165,41,136,2024-08-27,3,421.00
3166,59,577,2024-06-11,4,459.00
3167,35,303,2024-02-21,4,472.00
3168,98,911,2024-03-04,4,44.00
3169,104,348,2023-12-24,2,452.00
3170,72,178,2024-02-28,2,43.00
3171,83,343,2024-05-09,5,149.00
3172,78,980,2023-09-06,2,314.00
3173,59,40,2024-07-05,2,264.00
3174,185,520,2024-08-27,3,325.00
3175,91,420,2022-12-14,2,156.00
3176,73,876,2024-09-20,4,276.00
3177,64,533,2023-02-12,3,145.00
3178,145,146,2024-02-10,3,51.00
3179,181,658,2024-10-15,4,359.00
3180,133,533,2024-10-07,4,101.00
3181,115,153,2023-01-04,5,309.00
3182,100,25,2023-02-08,4,399.00
3183,172,557,2024-10-24,2,138.00
3184,145,318,2023-12-31,4,115.00
3185,17,244,2024-08-19,3,322.00
3186,63,724,2023-01-21,1,27.00
3187,101,649,2024-07-12,3,109.00
3188,7,126,2024-05-20,2,265.00
3189,128,28,2023-09-10,5,188.00
3190,133,903,2023-04-12,5,48.00
3191,63,798,2024-07-18,2,61.00
3192,103,199,2023-11-16,1,457.00
3193,94,668,2024-01-04,5,500.00
3194,93,182,2023-03-16,2,456.00
3195,155,266,2023-02-10,5,137.00
3196,66,991,2023-11-28,1,155.00
3197,134,557,2023-07-11,3,172.00
3198,170,904,2024-03-08,3,431.00
3199,39,931,2024-07-12,3,259.00
3200,151,74,2023-09-17,2,421.00
3201,93,2,2023-07-19,3,406.00
3202,74,425,2022-11-07,5,314.00
3203,91,436,2024-04-30,1,300.00
3204,191,107,2023-08-23,5,344.00
3205,43,46,2023-03-04,1,328.00
3206,58,828,2023-04-01,3,363.00
3207,79,570,2024-08-03,2,416.00
3208,125,838,2024-01-15,3,363.00
3209,75,513,2024-03-01,1,103.00
3210,21,766,2023-06-21,2,15.00
3211,50,910,2023-07-10,5,205.00
3212,105,151,2023-03-13,5,484.00
3213,192,620,2024-06-28,3,150.00
3214,44,329,2023-03-05,5,315.00
3215,179,291,2024-02-16,5,466.00
3216,116,96,2024-06-24,2,81.00
3217,24,968,2023-04-16,2,170.00
3218,137,81,2024-05-27,2,131.00
3219,26,561,2023-09-14,3,231.00
3220,137,533,2023-01-26,2,62.00
3221,36,257,2024-08-04,1,317.00
3222,14,1,2024-03-06,2,94.00
3223,11,174,2024-08-09,3,428.00
3224,3,333,2023-07-31,3,190.00
3225,13,143,2024-09-27,2,80.00
3226,117,522,2023-10-11,1,50.00
3227,147,104,2022-12-26,1,56.00
3228,183,102,2023-12-02,4,56.00
3229,15,162,2024-06-30,2,280.00
3230,78,275,2023-08-29,1,184.00
3231,147,910,2024-10-05,4,479.00
3232,86,735,2023-07-15,2,205.00
3233,183,39,2023-01-21,3,153.00
3234,27,63,2022-11-22,1,286.00
3235,125,22,2023-03-17,5,96.00
3236,106,587,2023-06-03,4,330.00
3237,181,104,2023-10-27,1,253.00
3238,192,165,2024-05-24,5,121.00
3239,178,769,2023-03-11,3,123.00
3240,6,643,2023-06-08,4,485.00
3241,155,558,2024-05-21,2,191.00
3242,106,722,2024-08-01,2,269.00
3243,124,130,2024-09-09,2,35.00
3244,22,563,2024-04-02,1,306.00
3245,97,759,2023-05-07,1,428.00
3246,92,23,2023-02-12,2,499.00
3247,10,578,2024-07-11,5,411.00
3248,152,790,2024-01-28,3,332.00
3249,37,820,2024-06-24,2,500.00
3250,17,624,2023-05-25,5,162.00
3251,43,406,2024-05-15,3,141.00
3252,99,860,2023-12-31,5,260.00
3253,27,245,2023-12-10,5,460.00
3254,120,998,2024-07-20,1,353.00
3255,99,250,2023-02-09,4,49.00
3256,2,228,2023-01-10,5,497.00
3257,179,396,2023-08-13,2,134.00
3258,66,439,2023-08-18,1,154.00
3259,191,531,2023-05-02,4,376.00
3260,73,505,2022-11-11,1,16.00
3261,75,665,2024-10-16,1,496.00
3262,17,178,2024-04-18,3,455.00
3263,151,948,2024-06-22,5,328.00
3264,55,549,2024-02-17,2,186.00
3265,73,616,2023-09-23,2,454.00
3266,146,734,2022-12-25,2,425.00
3267,148,98,2023-05-01,3,423.00
3268,62,710,2024-04-24,5,162.00
3269,35,990,2023-12-25,1,331.00
3270,93,886,2024-08-20,2,477.00
3271,93,276,2024-05-10,1,220.00
3272,134,254,2023-07-27,2,410.00
3273,89,591,2023-10-15,5,382.00
3274,169,160,2024-09-04,1,46.00
3275,196,58,2024-08-02,5,304.00
3276,94,772,2024-06-20,5,112.00
3277,178,309,2022-12-21,5,393.00
3278,84,942,2022-11-24,2,430.00
3279,141,391,2024-05-09,2,37.00
3280,87,883,2024-02-05,1,350.00
3281,135,986,2023-03-04,1,211.00
3282,38,635,2024-09-16,3,40.00
3283,155,585,2023-06-16,2,373.00
3284,33,908,2022-11-15,2,236.00
3285,118,656,2023-11-16,1,230.00
3286,165,390,2024-01-04,4,155.00
3287,132,432,2024-05-29,5,64.00
3288,157,280,2024-10-08,1,239.00
3289,2,521,2024-06-06,3,292.00
3290,85,540,2024-01-04,5,243.00
3291,118,640,2024-03-26,3,61.00
3292,124,591,2024-09-07,1,195.00
3293,143,505,2023-10-03,5,423.00
3294,30,341,2022-12-14,3,446.00
3295,136,244,2024-06-08,5,248.00
3296,152,747,2023-06-10,3,470.00
3297,109,301,2024-06-27,4,51.00
3298,188,657,2024-01-24,3,49.00
3299,187,88,2023-04-11,1,99.00
3300,96,766,2024-01-02,4,56.00
3301,53,319,2024-10-15,5,165.00
3302,159,807,2023-04-19,5,42.00
3303,65,393,2022-11-04,1,321.00
3304,8,601,2023-12-30,5,178.00
3305,113,177,2024-01-10,1,289.00
3306,13,218,2024-09-03,5,441.00
3307,106,36,2023-08-09,2,55.00
3308,139,650,2024-07-27,4,305.00
3309,76,147,2024-01-05,2,57.00
3310,147,671,2024-10-09,2,213.00
3311,47,772,2023-07-15,2,94.00
3312,23,517,2024-02-19,2,238.00
3313,28,882,2024-06-06,2,295.00
3314,135,816,2023-01-31,2,355.00
3315,178,737,2023-01-24,5,38.00
3316,118,476,2024-08-07,4,444.00
3317,135,480,2023-06-21,1,424.00
3318,36,623,2022-12-13,3,37.00
3319,33,908,2023-03-22,2,130.00
3320,10,481,2024-09-03,3,137.00
3321,142,407,2023-08-06,1,187.00
3322,125,786,2022-12-08,1,192.00
3323,126,438,2023-05-11,3,367.00
3324,13,412,2024-02-14,4,332.00
3325,114,104,2024-06-01,1,303.00
3326,87,97,2024-09-10,5,216.00
3327,57,827,2023-02-27,2,106.00
3328,158,315,2024-04-13,3,278.00
3329,119,175,2023-05-24,3,171.00
3330,65,774,2024-01-17,3,125.00
3331,167,454,2024-01-22,3,197.00
3332,164,498,2022-12-12,4,199.00
3333,92,941,2023-12-06,1,163.00
3334,22,174,2023-05-26,4,205.00
3335,178,599,2022-12-17,1,400.00
3336,44,758,2023-07-31,2,121.00
3337,164,680,2022-11-09,5,39.00
3338,132,530,2024-06-27,2,140.00
3339,62,266,2023-09-18,5,28.00
3340,1,984,2023-06-09,3,69.00
3341,32,960,2023-06-23,2,399.00
3342,31,204,2023-04-16,5,39.00
3343,132,6,2023-01-04,1,211.00
3344,93,544,2023-11-11,3,323.00
3345,35,912,2023-12-11,4,148.00
3346,89,472,2024-07-16,3,108.00
3347,190,627,2024-08-27,2,403.00
3348,136,392,2023-07-14,3,424.00
3349,41,514,2024-03-02,1,337.00
3350,174,382,2023-05-02,5,237.00
3351,151,542,2022-11-03,5,190.00
3352,24,4,2024-01-13,3,182.00
3353,192,44,2023-05-29,2,124.00
3354,176,410,2023-06-21,3,242.00
3355,6,148,2024-09-09,3,451.00
3356,48,193,2022-11-22,2,281.00
3357,109,987,2024-04-04,2,118.00
3358,98,31,2023-01-27,1,354.00
3359,78,605,2023-04-22,5,363.00
3360,132,300,2024-03-20,1,25.00
3361,73,951,2023-12-25,3,311.00
3362,8,902,2024-08-29,5,15.00
3363,51,49,2023-01-24,2,258.00
3364,31,663,2024-02-26,4,429.00
3365,83,538,2024-08-07,5,21.00
3366,84,678,2023-12-29,2,112.00
3367,62,557,2024-03-31,5,128.00
3368,107,738,2024-02-08,3,404.00
3369,148,723,2023-09-30,2,470.00
3370,105,115,2024-07-06,1,279.00
3371,49,224,2023-02-27,5,131.00
3372,161,88,2024-08-12,2,26.00
3373,10,851,2023-05-22,3,157.00
3374,65,169,2024-10-02,5,452.00
3375,198,564,2023-12-30,1,192.00
3376,33,24,2024-06-20,4,411.00
3377,98,662,2024-01-30,4,56.00
3378,21,901,2023-06-09,3,106.00
3379,80,96,2023-11-01,2,220.00
3380,173,967,2024-01-26,1,222.00
3381,69,401,2023-03-10,2,77.00
3382,67,158,2023-05-11,4,209.00
3383,97,399,2023-03-04,2,291.00
3384,189,324,2023-01-24,1,328.00
3385,27,860,2023-06-10,4,107.00
3386,101,486,2023-09-14,4,323.00
3387,185,269,2022-11-19,2,43.00
3388,130,308,2023-05-09,5,449.00
3389,171,706,2023-08-16,3,201.00
3390,1,862,2023-05-25,4,257.00
3391,45,463,2023-11-26,3,234.00
3392,77,886,2024-08-28,2,351.00
3393,86,290,2022-12-08,2,432.00
3394,117,626,2023-09-04,5,372.00
3395,51,877,2023-10-03,4,281.00
3396,167,141,2024-03-12,4,322.00
3397,178,310,2024-10-27,4,156.00
3398,81,819,2023-07-06,4,37.00
3399,112,214,2023-10-25,1,363.00
3400,29,394,2023-06-17,4,343.00
3401,34,269,2024-05-28,3,368.00
3402,85,41,2024-10-18,1,208.00
3403,163,203,2023-08-29,3,371.00
3404,102,399,2024-09-09,4,180.00
3405,136,997,2024-05-10,3,69.00
3406,154,469,2023-04-30,1,496.00
3407,94,170,2024-08-29,2,393.00
3408,190,824,2023-12-13,3,296.00
3409,12,525,2024-01-24,2,92.00
3410,96,301,2023-01-31,3,318.00
3411,33,646,2024-07-02,4,276.00
3412,77,870,2024-02-12,2,461.00
3413,44,49,2022-11-10,3,93.00
3414,73,891,2023-05-24,2,157.00
3415,14,826,2024-05-09,4,449.00
3416,102,621,2024-01-09,3,120.00
3417,73,161,2024-01-24,3,50.00
3418,84,749,2024-06-11,5,354.00
3419,186,107,2024-01-23,1,495.00
3420,11,741,2024-06-24,3,174.00
3421,179,707,2024-09-04,1,446.00
3422,194,913,2024-04-22,5,390.00
3423,191,6,2023-11-13,1,391.00
3424,158,737,2024-06-07,4,280.00
3425,73,31,2023-05-20,4,400.00
3426,36,767,2023-12-30,4,280.00
3427,67,100,2023-05-04,2,188.00
3428,97,883,2022-11-22,3,442.00
3429,55,957,2023-05-05,1,135.00
3430,156,603,2023-12-01,2,422.00
3431,193,566,2022-11-04,5,471.00
3432,177,278,2023-10-12,5,75.00
3433,182,438,2024-03-23,5,440.00
3434,71,869,2023-01-22,3,410.00
3435,193,601,2022-12-14,5,92.00
3436,60,216,2023-09-09,1,411.00
3437,83,911,2024-01-18,4,450.00
3438,53,439,2023-03-30,1,75.00
3439,32,669,2024-01-21,2,142.00
3440,24,442,2024-08-26,2,231.00
3441,107,852,2023-01-04,4,34.00
3442,164,625,2023-06-05,2,38.00
3443,168,376,2023-02-23,3,466.00
3444,58,776,2023-06-04,5,115.00
3445,72,283,2023-02-01,2,16.00
3446,136,431,2023-07-17,2,458.00
3447,99,25,2023-09-26,3,203.00
3448,85,826,2023-09-11,2,190.00
3449,11,212,2023-01-01,3,347.00
3450,1,405,2023-09-17,1,128.00
3451,146,897,2024-05-19,3,41.00
3452,142,867,2024-06-14,1,294.00
3453,142,356,2024-08-25,4,238.00
3454,97,1000,2024-01-16,1,465.00
3455,85,61,2024-01-07,2,270.00
3456,134,319,2024-03-02,3,448.00
3457,105,195,2024-02-13,4,296.00
3458,94,232,2024-09-13,5,149.00
3459,87,520,2024-08-26,1,229.00
3460,73,622,2023-02-27,4,75.00
3461,21,841,2022-11-26,1,320.00
3462,17,872,2023-05-20,4,205.00
3463,16,574,2023-08-01,5,204.00
3464,31,804,2023-09-11,5,26.00
3465,15,622,2023-09-26,4,15.00
3466,33,291,2023-02-28,5,146.00
3467,47,342,2023-08-15,5,437.00
3468,17,489,2023-02-26,1,284.00
3469,167,93,2024-09-20,4,323.00
3470,155,706,2022-12-29,4,222.00
3471,113,257,2024-02-16,1,250.00
3472,162,921,2023-08-08,3,78.00
3473,132,930,2024-04-08,2,478.00
3474,45,497,2023-08-24,5,181.00
3475,42,855,2024-02-23,4,368.00
3476,5,530,2023-01-25,5,31.00
3477,57,384,2024-04-10,1,158.00
3478,170,65,2024-03-22,4,69.00
3479,141,419,2023-05-16,5,220.00
3480,122,968,2023-06-07,4,70.00
3481,73,493,2024-01-02,5,354.00
3482,161,188,2024-10-16,3,326.00
3483,146,754,2023-05-21,3,331.00
3484,189,952,2022-11-11,5,131.00
3485,168,463,2024-08-01,4,154.00
3486,36,988,2023-05-15,1,122.00
3487,43,404,2024-09-28,3,500.00
3488,61,539,2024-07-11,4,392.00
3489,143,532,2023-01-09,4,21.00
3490,131,947,2022-12-21,3,133.00
3491,27,822,2023-04-08,4,208.00
3492,154,548,2024-03-18,4,298.00
3493,54,613,2023-08-24,4,308.00
3494,41,407,2024-05-23,5,369.00
3495,104,418,2023-02-03,3,23.00
3496,21,828,2023-01-23,3,323.00
3497,37,688,2024-10-25,4,114.00
3498,113,989,2023-08-24,5,128.00
3499,102,731,2023-06-23,2,35.00
3500,39,613,2024-03-15,5,263.00
3501,66,605,2024-08-10,3,293.00
3502,26,97,2023-10-12,2,281.00
3503,93,298,2023-04-15,5,470.00
3504,43,853,2023-03-14,2,155.00
3505,140,496,2023-01-23,5,169.00
3506,77,334,2024-09-16,1,278.00
3507,93,216,2023-04-01,3,414.00
3508,58,809,2024-04-29,4,275.00
3509,121,155,2023-02-14,3,53.00
3510,129,504,2023-09-05,2,357.00
3511,81,386,2023-09-09,5,151.00
3512,31,110,2023-06-02,3,29.00
3513,100,464,2022-11-02,1,177.00
3514,20,214,2024-10-14,5,456.00
3515,81,948,2024-10-13,2,271.00
3516,112,835,2023-12-31,4,182.00
3517,75,252,2024-05-04,3,203.00
3518,132,342,2023-07-09,3,56.00
3519,131,27,2022-12-03,2,201.00
3520,134,206,2024-01-25,2,204.00
3521,23,500,2023-12-12,1,103.00
3522,90,901,2024-03-03,1,221.00
3523,114,591,2023-02-27,3,204.00
3524,21,239,2024-05-15,4,20.00
3525,128,418,2024-10-02,2,426.00
3526,146,838,2024-09-01,4,24.00
3527,152,889,2024-01-27,4,236.00
3528,98,63,2024-06-25,5,457.00
3529,132,386,2024-05-06,2,453.00
3530,14,728,2024-02-09,4,285.00
3531,188,141,2023-04-13,1,91.00
3532,163,602,2022-11-22,1,319.00
